"YEARLY_AGENCY_ID","AGENCY_ID","DATA_YEAR","ORI","LEGACY_ORI","COVERED_BY_LEGACY_ORI","DIRECT_CONTRIBUTOR_FLAG","DORMANT_FLAG","DORMANT_YEAR","REPORTING_TYPE","UCR_AGENCY_NAME","NCIC_AGENCY_NAME","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_STATUS","STATE_ID","STATE_NAME","STATE_ABBR","STATE_POSTAL_ABBR","DIVISION_CODE","DIVISION_NAME","REGION_CODE","REGION_NAME","REGION_DESC","AGENCY_TYPE_NAME","POPULATION","SUBMITTING_AGENCY_ID","SAI","SUBMITTING_AGENCY_NAME","SUBURBAN_AREA_FLAG","POPULATION_GROUP_ID","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","PARENT_POP_GROUP_CODE","PARENT_POP_GROUP_DESC","MIP_FLAG","POP_SORT_ORDER","SUMMARY_RAPE_DEF","PE_REPORTED_FLAG","MALE_OFFICER","MALE_CIVILIAN","PED.MALE_OFFICER+PED.MALE_CIVILIAN","FEMALE_OFFICER","FEMALE_CIVILIAN","PED.FEMALE_CIVILIAN+PED.FEMALE_OFFICER","0","0","NIBRS_CERT_DATE","NIBRS_START_DATE","NIBRS_LEOKA_START_DATE","NIBRS_CT_START_DATE","NIBRS_MULTI_BIAS_START_DATE","NIBRS_OFF_ETH_START_DATE","COVERED_FLAG","COUNTY_NAME","MSA_NAME","PUBLISHABLE_FLAG","PARTICIPATED","NIBRS_PARTICIPATED"
150642017,15064,2017,"OK0270400","OK0270400","","N","N",,"I","LAMONT","LAMONT","Lamont","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",402,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-DEC-12,01-APR-13,,,,"N","GRANT","Non-MSA","Y","Y","Y"
150652017,15065,2017,"OK0280000","OK0280000","","N","N",,"I","GREER","GREER","Greer","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",1076,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",2,3,5,0,4,4,0,0,01-JAN-08,01-JAN-12,01-MAR-12,,,,"N","GREER","Non-MSA","Y","Y","Y"
150662017,15066,2017,"OK0280100","OK0280100","","N","N",,"I","MANGUM","MANGUM","Mangum","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2848,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,0,5,1,5,6,0,0,01-JAN-08,01-JAN-12,01-MAR-12,,,,"N","GREER","Non-MSA","Y","Y","Y"
150672017,15067,2017,"OK0280300","OK0280300","","N","N",,"I","GRANITE","GRANITE","Granite","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2008,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-16,01-APR-17,,,,"N","GREER","Non-MSA","Y","Y","Y"
150682017,15068,2017,"OK0290000","OK0290000","","N","N",,"I","HARMON","HARMON","Harmon","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",769,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",3,1,4,0,0,0,0,0,01-JAN-08,01-JUL-11,01-SEP-11,,,,"N","HARMON","Non-MSA","Y","Y","Y"
150692017,15069,2017,"OK0290100","OK0290100","","N","N",,"I","HOLLIS","HOLLIS","Hollis","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1886,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",6,0,6,0,4,4,0,0,01-JAN-08,01-JUL-11,01-SEP-11,,,,"N","HARMON","Non-MSA","Y","Y","Y"
150702017,15070,2017,"OK0300000","OK0300000","","N","N",,"I","HARPER","HARPER","Harper","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",3702,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,0,4,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","HARPER","Non-MSA","Y","Y","Y"
150732017,15073,2017,"OK0310000","OK0310000","","N","N",,"I","HASKELL","HASKELL","Haskell","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",9408,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",5,5,10,1,7,8,0,0,01-JAN-08,01-JAN-13,01-APR-13,,,,"N","HASKELL","Non-MSA","Y","Y","Y"
150742017,15074,2017,"OK0310100","OK0310100","","N","N",,"I","STIGLER","STIGLER","Stigler","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2760,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,4,4,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","HASKELL","Non-MSA","Y","Y","Y"
150762017,15076,2017,"OK0310800","OK0310800","","N","N",,"I","MCCURTAIN","MCCURTAIN","McCurtain","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",510,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,1,0,1,0,0,01-JAN-08,01-APR-09,01-APR-10,,,,"N","HASKELL","Non-MSA","Y","Y","Y"
150772017,15077,2017,"OK0320000","OK0320000","","N","N",,"I","HUGHES","HUGHES","Hughes","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",6402,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,3,9,3,5,8,0,0,01-JAN-08,01-APR-13,01-AUG-13,,,,"N","HUGHES","Non-MSA","Y","Y","Y"
150782017,15078,2017,"OK0320100","OK0320100","","N","N",,"I","HOLDENVILLE","HOLDENVILLE","Holdenville","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",5663,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",5,1,6,1,2,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","HUGHES","Non-MSA","Y","Y","Y"
150792017,15079,2017,"OK0320200","OK0320200","","N","N",,"I","WETUMKA","WETUMKA","Wetumka","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1221,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,2,6,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","HUGHES","Non-MSA","Y","Y","Y"
150802017,15080,2017,"OK0330000","OK0330000","","N","N",,"I","JACKSON","JACKSON","Jackson","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",5570,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",12,11,23,1,13,14,0,0,01-JAN-08,01-SEP-11,01-NOV-11,,,,"N","JACKSON","Non-MSA","Y","Y","Y"
150812017,15081,2017,"OK0330100","OK0330100","","N","N",,"I","ALTUS","ALTUS","Altus","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",19054,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",9,"5","Cities from 10,000 thru 24,999","5","Cities from 10,000 thru 24,999","N",2,"R","Y",37,1,38,3,12,15,0,0,01-JAN-08,01-JAN-11,01-APR-11,,,,"N","JACKSON","Non-MSA","Y","Y","Y"
150822017,15082,2017,"OK0340000","OK0340000","","N","N",,"I","JEFFERSON","JEFFERSON","Jefferson","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",3212,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",4,4,8,1,5,6,0,0,01-JAN-08,01-NOV-11,01-MAY-12,,,,"N","JEFFERSON","Non-MSA","Y","Y","Y"
150832017,15083,2017,"OK0340800","OK0340800","","N","N",,"I","RINGLING","RINGLING","Ringling","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",989,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","JEFFERSON","Non-MSA","Y","Y","Y"
150842017,15084,2017,"OK0341200","OK0341200","","N","N",,"I","WAURIKA","WAURIKA","Waurika","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1960,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-MAR-10,01-APR-11,,,,"N","JEFFERSON","Non-MSA","Y","Y","Y"
150852017,15085,2017,"OK0350000","OK0350000","","N","N",,"I","JOHNSTON","JOHNSTON","Johnston","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",7924,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,7,13,1,9,10,0,0,01-JAN-08,01-APR-14,01-JUL-14,,,,"N","JOHNSTON","Non-MSA","Y","Y","Y"
150862017,15086,2017,"OK0350100","OK0350100","","N","N",,"I","TISHOMINGO","TISHOMINGO","Tishomingo","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3119,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","JOHNSTON","Non-MSA","Y","Y","Y"
150892017,15089,2017,"OK0360100","OK0360100","","N","N",,"I","BLACKWELL","BLACKWELL","Blackwell","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",6765,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",16,3,19,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","KAY","Non-MSA","Y","Y","Y"
150902017,15090,2017,"OK0360200","OK0360200","","N","N",,"I","NEWKIRK","NEWKIRK","Newkirk","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2217,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","KAY","Non-MSA","Y","Y","Y"
150922017,15092,2017,"OK0360400","OK0360400","","N","N",,"I","TONKAWA","TONKAWA","Tonkawa","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3077,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,3,9,0,0,0,0,0,01-JAN-08,01-MAY-12,01-JUL-12,,,,"N","KAY","Non-MSA","Y","Y","Y"
150952017,15095,2017,"OK0361900","OK0361900","","N","N",,"I","TONKAWA TRIBAL","TONKAWA TRIBAL","Tonkawa Tribal","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","Tribal",0,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,0,4,1,2,3,0,0,01-JAN-08,01-MAY-12,01-APR-13,,,,"N","","Non-MSA","Y","Y","Y"
150972017,15097,2017,"OK0370000","OK0370000","","N","N",,"I","KINGFISHER","KINGFISHER","Kingfisher","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",6895,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",10,3,13,0,8,8,0,0,01-JAN-08,01-APR-12,01-JUN-12,,,,"N","KINGFISHER","Non-MSA","Y","Y","Y"
150982017,15098,2017,"OK0370100","OK0370100","","N","N",,"I","HENNESSEY","HENNESSEY","Hennessey","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2219,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",4,3,7,0,1,1,0,0,01-JAN-08,01-SEP-10,01-JUL-11,,,,"N","KINGFISHER","Non-MSA","Y","Y","Y"
150992017,15099,2017,"OK0370200","OK0370200","","N","N",,"I","KINGFISHER","KINGFISHER","Kingfisher","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4931,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",12,2,14,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","KINGFISHER","Non-MSA","Y","Y","Y"
151002017,15100,2017,"OK0370700","OK0370700","","N","N",,"I","OKARCHE","OKARCHE","Okarche","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1343,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,1,0,1,0,0,01-JAN-08,01-JUL-17,01-SEP-17,,,,"N","CANADIAN; KINGFISHER","Oklahoma City, OK","Y","Y","Y"
151012017,15101,2017,"OK0380000","OK0380000","","N","N",,"I","KIOWA","KIOWA","Kiowa","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",3319,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,2,8,0,3,3,0,0,01-JAN-08,01-JAN-12,01-MAR-12,,,,"N","KIOWA","Non-MSA","Y","Y","Y"
151022017,15102,2017,"OK0380100","OK0380100","","N","N",,"I","HOBART","HOBART","Hobart","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3567,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,0,7,0,6,6,0,0,01-JAN-08,01-DEC-11,01-FEB-12,,,,"N","KIOWA","Non-MSA","Y","Y","Y"
151032017,15103,2017,"OK0381100","OK0381100","","N","N",,"I","SNYDER","SNYDER","Snyder","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1326,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","KIOWA","Non-MSA","Y","Y","Y"
151042017,15104,2017,"OK0381400","OK0381400","","N","N",,"I","MOUNTAIN VIEW","MOUNTAIN VIEW","Mountain View","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",759,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-MAR-12,01-MAY-12,,,,"N","KIOWA","Non-MSA","Y","Y","Y"
151052017,15105,2017,"OK0390000","OK0390000","","N","N",,"I","LATIMER","LATIMER","Latimer","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",7609,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",16,"8D","Non-MSA counties under 10,000","8","Non-MSA Counties","N",3,"R","Y",6,3,9,0,5,5,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LATIMER","Non-MSA","Y","Y","Y"
151062017,15106,2017,"OK0390100","OK0390100","","N","N",,"I","WILBURTON","WILBURTON","Wilburton","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2633,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","N",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",6,0,6,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LATIMER","Non-MSA","Y","Y","Y"
151072017,15107,2017,"OK0400000","OK0400000","","N","N",,"I","LE FLORE","LE FLORE","Le Flore","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",24651,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",14,1,15,1,3,4,0,0,01-JAN-08,01-FEB-13,01-JUN-13,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151082017,15108,2017,"OK0400100","OK0400100","","N","N",,"I","POTEAU","POTEAU","Poteau","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",8913,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",24,3,27,1,3,4,0,0,01-JAN-08,01-MAY-12,01-JUL-12,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151092017,15109,2017,"OK0400200","OK0400200","","N","N",,"I","TALIHINA","TALIHINA","Talihina","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1094,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",5,2,7,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151102017,15110,2017,"OK0400300","OK0400300","","N","N",,"I","ARKOMA","ARKOMA","Arkoma","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1914,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151112017,15111,2017,"OK0400500","OK0400500","","N","N",,"I","BOKOSHE","BOKOSHE","Bokoshe","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",493,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",1,0,1,0,0,0,0,0,01-JAN-08,01-JAN-17,01-APR-17,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151122017,15112,2017,"OK0401100","OK0401100","","N","N",,"I","HEAVENER","HEAVENER","Heavener","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3328,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,0,9,0,1,1,0,0,01-JAN-08,01-JUN-11,01-AUG-11,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151132017,15113,2017,"OK0401400","OK0401400","","N","N",,"I","HOWE","HOWE","Howe","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",789,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151152017,15115,2017,"OK0402300","OK0402300","","N","N",,"I","POCOLA","POCOLA","Pocola","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",4073,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",8,0,8,0,4,4,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151162017,15116,2017,"OK0402600","OK0402600","","N","N",,"I","SHADY POINT","SHADY POINT","Shady Point","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",995,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,0,0,0,0,01-JAN-08,01-JUN-08,01-JUL-17,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151172017,15117,2017,"OK0402700","OK0402700","","N","N",,"I","SPIRO","SPIRO","Spiro","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2184,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,0,0,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151182017,15118,2017,"OK0403100","OK0403100","","N","N",,"I","WISTER","WISTER","Wister","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1067,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,1,1,2,0,0,01-JAN-08,01-SEP-16,01-APR-17,,,,"N","LE FLORE","Fort Smith, AR-OK","Y","Y","Y"
151192017,15119,2017,"OK0410000","OK0410000","","N","N",,"I","LINCOLN","LINCOLN","Lincoln","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","County",23278,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",21,"9C","MSA counties from 10,000 thru 24,999","9","MSA Counties","N",3,"R","Y",16,9,25,0,7,7,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
151202017,15120,2017,"OK0410100","OK0410100","","N","N",,"I","CHANDLER","CHANDLER","Chandler","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",3194,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",9,1,10,0,3,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
151212017,15121,2017,"OK0410200","OK0410200","","N","N",,"I","PRAGUE","PRAGUE","Prague","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2464,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",7,3,10,1,2,3,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
151222017,15122,2017,"OK0410300","OK0410300","","N","N",,"I","STROUD","STROUD","Stroud","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",2792,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",10,"6","Cities from 2,500 thru 9,999","6","Cities from 2,500 thru 9,999","N",2,"R","Y",7,4,11,1,1,2,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","CREEK; LINCOLN","Oklahoma City, OK; Tulsa, OK","Y","Y","Y"
151242017,15124,2017,"OK0410600","OK0410600","","N","N",,"I","CARNEY","CARNEY","Carney","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",664,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",0,0,0,1,0,1,0,0,01-JAN-08,01-FEB-12,01-APR-12,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
151252017,15125,2017,"OK0410700","OK0410700","","N","N",,"I","DAVENPORT","DAVENPORT","Davenport","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",826,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",2,0,2,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
151262017,15126,2017,"OK0411100","OK0411100","","N","N",,"I","MEEKER","MEEKER","Meeker","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",1179,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","Y",3,0,3,0,1,1,0,0,01-JAN-08,01-JAN-08,01-JAN-09,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
151272017,15127,2017,"OK0411400","OK0411400","","N","N",,"I","SPARKS","SPARKS","Sparks","","A",40,"Oklahoma","OK","OK","7","West South Central","3","South","Region III","City",174,23386,"OKUCR0001","Oklahoma State Bureau of Investigation Uniform Crime Reporting Section","Y",11,"7","Cities under 2,500","7","Cities under 2,500","N",2,"R","N",0,0,0,0,0,0,0,0,01-JAN-08,01-JAN-10,01-MAR-10,,,,"N","LINCOLN","Oklahoma City, OK","Y","Y","Y"
