"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,5,98619195,1,1,8297432
2017,12,98619799,1,9,8297529
2017,12,98620179,1,11,8297578
2017,5,98623080,1,1,8297954
2017,5,98623168,1,11,8297992
2017,13,98624039,7,1,8298099
2017,12,98624558,1,11,8298154
2017,12,98624680,1,11,8298166
2017,12,98627897,1,9,8298526
2017,5,98628005,6,1,8298545
2017,12,98632403,0,1,8298961
2017,5,98632403,0,1,8298962
2017,5,98632509,0,1,8298978
2017,8,98632539,10,9,8298981
2017,12,98633017,2,1,8299053
2017,5,98633017,1,1,8299055
2017,15,98633017,15,9,8299052
2017,12,98634376,1,11,8299283
2017,5,98634751,0,1,8299363
2017,5,98635808,7,1,8299502
2017,12,98636764,0,1,8299584
2017,5,98636962,1,11,8299648
2017,5,98637092,1,11,8299666
2017,5,98637222,2,4,8299697
2017,5,98637377,2,1,8299749
2017,5,97135308,1,1,8078777
2017,5,97140355,1,1,8079460
2017,12,97140355,1,1,8079461
2017,5,97151864,7,1,8081038
2017,12,97154508,1,9,8081295
2017,5,97160682,1,1,8082073
2017,12,97161680,1,1,8082187
2017,12,97161959,2,1,8082216
2017,12,97163416,2,9,8082413
2017,5,97167338,60,1,8082888
2017,12,97168925,3,1,8083055
2017,5,97168925,1,1,8083056
2017,12,97174114,4,1,8083778
2017,12,97174748,1,1,8083845
2017,12,97175120,2,1,8083889
2017,12,97176287,1,11,8084056
2017,12,97178149,12,1,8084330
2017,5,97179944,1,1,8084585
2017,5,97187877,27,1,8085771
2017,5,97188471,0,1,8085886
2017,12,97188471,0,1,8085887
2017,16,97188471,26,9,8085884
2017,17,97188772,0,1,8085974
2017,5,97188876,112,1,8085998
2017,5,97188889,1,11,8086012
2017,5,97188949,0,1,8086032
2017,5,97189000,1,1,8086052
2017,5,97137211,24,3,8079013
2017,5,97138357,5,1,8079158
2017,12,97140108,1,1,8079410
2017,12,97140402,1,1,8079466
2017,5,97152844,17,1,8081109
2017,5,97155420,2,1,8081436
2017,12,97158985,1,11,8081894
2017,17,97159954,1,9,8081992
2017,12,97159954,1,9,8081993
2017,12,97160867,19,9,8082095
2017,17,97160867,5,9,8082094
2017,5,97164289,1,1,8082524
2017,5,97164573,32,1,8082564
2017,15,97164925,53,9,8082637
2017,5,97167561,1,1,8082902
2017,17,97168189,3,9,8083025
2017,12,97168352,1,11,8083031
2017,5,97173832,34,1,8083706
2017,8,97173947,8,1,8083731
2017,12,97173947,4,1,8083729
2017,5,97173947,12,1,8083732
2017,12,97188478,0,1,8085893
2017,7,98253699,15,9,8244926
2017,5,98253848,0,1,8244962
2017,12,98256243,4,1,8245628
2017,5,98256330,10,1,8245679
2017,5,98256393,1,1,8245712
2017,5,98256562,14,4,8245792
2017,12,98256600,1,11,8245817
2017,5,98256776,7,3,8245922
2017,5,99637443,2,1,8431960
2017,5,99637839,1,1,8432052
2017,5,99638549,1,11,8432192
2017,17,98611555,25,9,8296568
2017,5,98612489,1,11,8296685
2017,12,98612892,1,1,8296743
2017,5,98612892,3,1,8296742
2017,12,98618366,8,1,8297355
2017,5,98619717,1,1,8297505
2017,12,98621060,1,1,8297718
2017,5,98621802,1,1,8297794
2017,5,98623095,1,1,8297962
2017,5,98624614,30,1,8298164
2017,12,98624893,1,11,8298180
2017,12,98625216,5,1,8298209
2017,12,98625642,1,11,8298268
2017,17,98627452,1,11,8298485
2017,17,98628772,1,4,8298612
2017,16,98628772,11,9,8298610
2017,5,98628772,1,4,8298611
2017,12,98629843,0,1,8298754
2017,5,99302304,1,1,8384968
2017,5,99302582,1,1,8385002
2017,12,99302895,1,1,8385045
2017,12,99307254,0,1,8385647
2017,17,99308335,3,9,8385759
2017,16,99322723,1,9,8388498
2017,8,99322723,18,9,8388501
2017,12,99325891,0,1,8389093
2017,5,99325891,0,1,8389092
2017,5,99326043,14,1,8389156
2017,5,97136385,4,9,8078895
2017,5,97136385,9,1,8078896
2017,12,97136385,0,1,8078897
2017,5,97136746,3,1,8078939
2017,5,97140255,1,1,8079444
2017,5,97153857,0,3,8081210
2017,12,97157203,5,9,8081631
2017,12,97158385,7,1,8081819
2017,5,97162065,2,1,8082235
2017,12,97162809,1,1,8082330
2017,16,97163865,3,1,8082468
2017,5,97177439,0,1,8084214
2017,5,97178173,1,1,8084333
2017,12,97178940,1,9,8084446
2017,5,97179410,1,1,8084526
2017,12,97179417,1,9,8084527
2017,12,97187324,3,9,8085651
2017,12,97188473,9,1,8085889
2017,5,97188665,1,1,8085938
2017,5,97188800,1,11,8085978
2017,5,97188855,1,11,8085990
2017,12,97188981,1,11,8086045
2017,12,97794270,4,1,8174498
2017,12,97797119,0,1,8174993
2017,5,97797258,1,1,8175018
2017,5,97800506,1,11,8175551
2017,14,97802124,1,9,8175862
2017,12,97807341,0,1,8176606
2017,12,97808372,1,1,8176677
2017,5,97809105,227,1,8176750
2017,5,97809502,1,1,8176838
2017,5,97810666,2,1,8176976
2017,5,97811359,5,1,8177042
2017,12,97811359,29,1,8177043
2017,5,97812833,78,1,8177153
2017,12,97812833,13,1,8177150
2017,8,97812833,110,1,8177152
2017,5,97813766,2,1,8177268
2017,12,97814249,1,9,8177382
2017,5,97814336,2,1,8177407
2017,12,97815880,1,11,8177570
2017,5,97816125,1,11,8177593
2017,12,97818243,0,1,8177885
2017,5,97818565,1,1,8178046
2017,17,97818584,4,9,8178059
2017,12,97818598,0,1,8178069
2017,1,99291807,10,1,8383406
2017,12,99292132,0,1,8383504
2017,5,99296087,5,1,8384079
2017,17,99296587,2,9,8384188
2017,12,99296587,1,1,8384190
2017,12,99297208,1,1,8384319
2017,5,99297453,15,1,8384357
2017,5,99297885,3,1,8384397
2017,17,99297885,2,9,8384398
2017,2,99298279,0,1,8384439
2017,5,99298279,4,1,8384440
2017,12,99300515,0,1,8384773
2017,17,99302746,1,11,8385024
2017,12,99302788,1,11,8385037
2017,12,99303019,1,11,8385070
2017,5,99305941,0,1,8385472
2017,12,99306969,1,11,8385610
2017,12,99307809,1,1,8385711
2017,12,99308422,15,1,8385798
2017,5,99308883,1,1,8385920
2017,5,99310735,5,1,8386149
2017,12,99312809,2,9,8386543
2017,2,99316699,0,1,8387367
2017,5,99322658,2,1,8388479
2017,5,99324789,1,1,8388846
2017,5,99325286,2,3,8388912
2017,5,99325828,1,11,8389066
2017,5,99325911,1,11,8389103
2017,5,99326074,1,11,8389172
2017,5,99626094,2,1,8430557
2017,14,99627614,1,11,8430775
2017,12,99627897,1,11,8430832
2017,5,99629130,5,1,8430948
2017,17,99629967,46,1,8430997
2017,12,99630864,1,9,8431105
2017,12,99632370,1,1,8431302
2017,16,99632370,35,9,8431303
2017,12,99634992,0,1,8431601
2017,12,99635656,0,1,8431709
2017,5,99306485,15,1,8385562
2017,5,99307928,2,1,8385720
2017,17,99313298,1,9,8386675
2017,12,99313865,1,1,8386800
2017,5,99313865,1,1,8386799
2017,12,99314114,1,9,8386840
2017,16,99317585,8,9,8387513
2017,5,99318157,0,1,8387602
2017,12,99320186,1,1,8388013
2017,5,99320948,1,1,8388135
2017,7,99322654,2,9,8388477
2017,12,99322654,5,9,8388476
2017,8,99322710,0,1,8388491
2017,12,97151745,2,1,8081021
2017,5,97153102,1,1,8081136
2017,5,97153771,25,1,8081203
2017,17,97154496,1,9,8081292
2017,12,97161748,1,1,8082194
2017,12,97162535,1,11,8082285
2017,12,97164624,2,1,8082583
2017,5,97164624,2,1,8082581
2017,5,97164907,1,1,8082630
2017,5,97167939,1,1,8082941
2017,5,97170400,1,11,8083227
2017,17,97174779,1,1,8083849
2017,8,97177145,1,9,8084175
2017,5,97179395,4,1,8084521
2017,17,97179395,1,9,8084519
2017,5,97179418,2,1,8084528
2017,12,97188479,1,1,8085895
2017,5,97188679,1,11,8085950
2017,12,97188857,0,2,8085991
2017,12,97188923,1,1,8086022
2017,12,98604136,4,1,8295452
2017,5,98608691,1,1,8296210
2017,5,98609418,29,1,8296328
2017,5,98613413,0,1,8296853
2017,12,98614307,5,9,8296944
2017,17,98614307,2,9,8296942
2017,12,98614307,0,1,8296946
2017,17,98614409,176,1,8296967
2017,5,98614595,42,1,8296988
2017,5,98614666,1,11,8297005
2017,17,98615823,28,9,8297140
2017,12,98616126,2,1,8297164
2017,17,98617349,7,9,8297252
2017,5,98617349,4,1,8297251
2017,12,98617904,1,9,8297321
2017,16,98623585,1,9,8298057
2017,12,98623989,1,1,8298089
2017,12,98624608,0,1,8298163
2017,5,98625112,0,1,8298198
2017,5,98626615,4,1,8298385
2017,5,98626802,4,1,8298399
2017,12,98626802,2,1,8298398
2017,16,98626802,7,1,8298400
2017,5,98628302,1,2,8298564
2017,17,98630505,5,9,8298793
2017,5,98631006,7,1,8298842
2017,16,98631006,44,9,8298840
2017,5,98634986,1,1,8299393
2017,5,99885945,1,1,8471495
2017,5,98230192,1,11,8241316
2017,12,98231574,1,9,8241450
2017,5,98231813,20,1,8241474
2017,12,98233437,5,1,8241690
2017,5,98237348,1,1,8242377
2017,12,98241886,1,9,8243038
2017,12,98242438,1,11,8243097
2017,5,98242492,1,1,8243119
2017,8,98243200,4,9,8243258
2017,17,98244795,1,11,8243547
2017,12,98246849,2,1,8243824
2017,5,99291792,1,11,8383396
2017,16,99291812,1,9,8383408
2017,17,99291832,1,11,8383416
2017,2,99639719,1,9,8432414
2017,12,99638333,0,1,8432140
2017,5,99292525,1,11,8383563
2017,5,99639800,1,11,8432448
2017,12,99292678,1,1,8383585
2017,12,99292906,1,9,8383602
2017,5,99292971,1,1,8383608
2017,12,99293255,2,1,8383633
2017,5,99294763,1,1,8383832
2017,5,99295372,85,1,8383922
2017,12,99295730,1,9,8383994
2017,17,99295730,1,9,8383992
2017,17,99299840,167,9,8384694
2017,5,99300519,1,1,8384774
2017,17,99301518,5,9,8384878
2017,12,99301518,3,1,8384879
2017,8,99301762,0,1,8384893
2017,5,99639951,4,1,8432507
2017,15,99302749,1,11,8385025
2017,5,99303891,1,1,8385181
2017,5,99639994,1,1,8432529
2017,12,99305493,1,1,8385402
2017,5,99307814,1,1,8385713
2017,16,99308314,1,9,8385755
2017,5,99309269,1,1,8385966
2017,12,99309933,2,1,8386043
2017,5,99311043,1,1,8386185
2017,8,99312844,1,1,8386551
2017,12,99312844,1,1,8386549
2017,12,99312932,0,1,8386575
2017,12,99317037,1,11,8387431
2017,5,99317184,1,9,8387456
2017,12,99317556,1,9,8387511
2017,12,99317586,1,11,8387514
2017,12,99319746,0,1,8387945
2017,5,99321524,0,1,8388231
2017,12,99322645,0,1,8388471
2017,12,99322754,0,1,8388507
2017,10,99322754,0,1,8388508
2017,5,99324562,1,11,8388821
2017,5,99325807,1,11,8389050
2017,15,99325867,1,11,8389083
2017,12,99325962,136,1,8389121
2017,12,100905046,1,1,8625048
2017,5,100905236,15,1,8625078
2017,5,100905495,1,1,8625133
2017,12,100906310,1,1,8625243
2017,12,100908907,1,9,8625703
2017,14,100912285,2,9,8626140
2017,12,100912443,1,3,8626169
2017,5,100912443,1,3,8626168
2017,12,100914390,4,1,8626383
2017,12,100914390,1,9,8626384
2017,12,100915850,1,9,8626568
2017,12,100916785,1,9,8626692
2017,5,100919360,1,11,8627001
2017,5,100921278,2,1,8627257
2017,12,100922701,4,1,8627500
2017,5,99621452,1,11,8429791
2017,17,99621588,1,1,8429811
2017,5,99621902,1,3,8429848
2017,12,99622528,17,1,8429919
2017,5,99622590,4,1,8429930
2017,5,99622997,1,1,8429980
2017,12,99623330,3,1,8430018
2017,12,99624100,1,11,8430133
2017,12,99295877,2,1,8384041
2017,5,99296248,1,11,8384122
2017,5,99296953,6,1,8384261
2017,5,99297346,10,1,8384342
2017,17,99298426,2,9,8384455
2017,5,99298994,4,1,8384553
2017,17,99298994,189,9,8384555
2017,5,100286114,1,1,8531227
2017,5,99299858,1,9,8384697
2017,5,99302057,3,1,8384934
2017,5,100291497,1,1,8532184
2017,16,100292222,5,9,8532295
2017,17,99302316,1,9,8384970
2017,12,100292610,1,9,8532359
2017,17,99302601,1,11,8385006
2017,5,99302668,1,1,8385015
2017,5,99302779,1,11,8385033
2017,5,99302794,1,11,8385038
2017,17,100292610,6,9,8532360
2017,12,99304900,2,1,8385330
2017,12,100292858,1,1,8532390
2017,5,99305937,3,10,8385471
2017,17,99306110,6,1,8385495
2017,17,99306167,1,11,8385504
2017,5,99306247,1,1,8385519
2017,5,99306432,1,1,8385555
2017,12,99306465,3,1,8385560
2017,8,100292858,5,9,8532392
2017,5,99307033,1,11,8385621
2017,5,99311270,0,3,8386249
2017,5,99311310,0,4,8386257
2017,1,99311403,0,1,8386264
2017,5,100293899,20,1,8532639
2017,10,99311744,1,11,8386333
2017,5,99311867,1,11,8386368
2017,5,100293943,275,1,8532661
2017,4,100293943,11,1,8532658
2017,17,100293943,4,1,8532662
2017,5,99312193,103,1,8386434
2017,5,99312266,2,1,8386446
2017,12,100296383,0,1,8533025
2017,17,99312551,1,9,8386477
2017,5,99312551,1,1,8386476
2017,5,99312615,33,1,8386484
2017,12,99313116,1,1,8386621
2017,5,99313196,4,1,8386647
2017,5,100296673,1,1,8533083
2017,17,99313567,1,11,8386741
2017,12,100298361,1,1,8533311
2017,5,99315457,2,1,8387120
2017,5,99315525,5,1,8387134
2017,16,99315695,23,1,8387165
2017,17,99315695,10,1,8387164
2017,12,99317047,1,9,8387432
2017,5,99317165,4,1,8387451
2017,5,99318438,1,3,8387683
2017,12,99318487,6,9,8387690
2017,15,99320746,42,9,8388113
2017,5,99320746,3,1,8388115
2017,12,99321330,1,1,8388202
2017,4,99321472,0,1,8388228
2017,12,99321551,1,1,8388235
2017,16,99322635,1,1,8388467
2017,5,99322712,0,1,8388494
2017,16,99322712,5,9,8388488
2017,12,99322722,10,1,8388497
2017,5,99322867,0,1,8388525
2017,12,99324364,1,9,8388793
2017,17,99324578,5,9,8388823
2017,5,99324666,1,3,8388830
2017,16,99325370,1,9,8388933
2017,5,99325870,1,11,8389082
2017,12,99325908,1,11,8389102
2017,12,99325994,0,1,8389133
2017,5,99326015,2,4,8389139
2017,17,98228900,1,9,8241202
2017,17,98229342,1,9,8241240
2017,5,98229342,1,3,8241241
2017,8,98230501,441,1,8241346
2017,5,98230501,3,1,8241345
2017,12,98232455,1,9,8241558
2017,12,98232455,0,1,8241559
2017,17,98233353,3,9,8241674
2017,12,98233353,0,1,8241673
2017,12,98233390,0,1,8241682
2017,17,98234655,20,9,8241876
2017,5,98234655,4,1,8241875
2017,5,98235364,29,1,8241991
2017,8,98235364,21,9,8241989
2017,17,98236403,1,9,8242205
2017,12,98236765,0,1,8242273
2017,5,98239021,1,1,8242611
2017,5,98239315,0,3,8242648
2017,5,98240112,9,1,8242806
2017,5,98242528,1,1,8243137
2017,5,98243052,1,11,8243231
2017,12,98244358,1,1,8243423
2017,5,98245117,1,1,8243609
2017,17,98246314,1,11,8243776
2017,12,98247315,1,9,8243881
2017,5,98247716,1,11,8243936
2017,12,98249012,1,1,8244083
2017,5,98249012,58,1,8244082
2017,17,98249689,1,9,8244200
2017,12,98249737,1,9,8244214
2017,5,98250872,83,1,8244479
2017,5,98250872,5,9,8244480
2017,17,98252580,2,9,8244663
2017,12,98252631,0,1,8244666
2017,5,98253976,12,1,8245009
2017,12,98253976,0,1,8245007
2017,15,98253976,3,9,8245006
2017,5,98254069,3,1,8245036
2017,12,98254173,0,1,8245061
2017,12,98254962,1,1,8245261
2017,12,98255573,2,9,8245398
2017,16,98255586,1,9,8245409
2017,12,99621173,1,9,8429744
2017,2,99913740,4,1,8476910
2017,8,99913740,21,9,8476908
2017,5,99913740,1,3,8476904
2017,5,99915068,1,1,8477156
2017,5,99916363,12,1,8477406
2017,12,99917795,1,9,8477678
2017,12,99917795,0,5,8477677
2017,5,99918634,0,1,8477851
2017,12,99918634,0,1,8477850
2017,16,101530188,0,3,8725423
2017,12,101530342,42,1,8725454
2017,1,101530342,7,1,8725453
2017,5,101530342,55,1,8725451
2017,17,101532085,5,9,8725726
2017,5,101536978,2,1,8726601
2017,12,101538117,1,11,8726781
2017,12,101541214,0,1,8727309
2017,12,101541658,1,1,8727365
2017,12,101542733,8,1,8727487
2017,5,101552551,1,1,8729201
2017,5,101552851,0,1,8729305
2017,12,101553858,3,1,8729683
2017,16,101554528,2,9,8729968
2017,12,101516693,1,9,8723671
2017,5,101520901,2,1,8724303
2017,5,101524433,1,1,8724703
2017,5,101524972,0,1,8724757
2017,12,101525116,2,1,8724780
2017,5,101525445,1,11,8724835
2017,12,101525743,3,1,8724869
2017,12,101526671,4,2,8724951
2017,12,101526702,1,1,8724955
2017,17,101527619,1,9,8725049
2017,17,101529095,2,1,8725234
2017,5,101530535,0,1,8725478
2017,17,101532200,1,9,8725740
2017,12,101534444,1,1,8726252
2017,2,101534444,1,1,8726256
2017,5,101540227,25,1,8727144
2017,5,101540869,1,1,8727253
2017,5,101541146,32,1,8727296
2017,12,101541694,2,1,8727369
2017,5,101542881,2,1,8727517
2017,12,101542881,2,1,8727518
2017,5,101542984,1,1,8727533
2017,5,101548418,4,1,8728404
2017,12,101549940,0,1,8728690
2017,6,101552346,11,9,8729141
2017,5,101552346,4,1,8729139
2017,5,101552406,40,1,8729163
2017,16,101552537,0,1,8729199
2017,8,101552842,2,9,8729303
2017,12,101552842,0,1,8729304
2017,12,101518172,1,1,8723900
2017,14,101518172,1,1,8723901
2017,5,101519709,1,11,8724090
2017,5,101521604,1,1,8724437
2017,5,101524835,2,1,8724740
2017,12,101528491,1,9,8725152
2017,5,101529328,1,3,8725270
2017,13,101534399,1,9,8726246
2017,5,101534476,1,1,8726266
2017,16,101535627,8,9,8726431
2017,5,101539594,5,1,8726996
2017,9,101542138,1,1,8727412
2017,5,101542138,78,1,8727413
2017,5,101542635,182,1,8727468
2017,5,101542728,29,1,8727485
2017,5,101545716,1,1,8727928
2017,5,101550055,3,1,8728724
2017,5,101550177,3,1,8728766
2017,5,100263017,1,11,8527071
2017,12,100264092,1,1,8527248
2017,5,100265693,96,1,8527570
2017,8,100266532,29,9,8527676
2017,12,100266532,3,1,8527675
2017,5,100266787,13,1,8527714
2017,5,100267680,1,11,8527908
2017,12,100268731,1,1,8528135
2017,5,100270482,3,1,8528582
2017,17,100271513,4,9,8528754
2017,12,100274950,0,1,8529344
2017,5,100274950,0,1,8529346
2017,12,100276985,1,1,8529659
2017,5,100277044,1,1,8529671
2017,5,100281775,1,11,8530500
2017,12,100286700,12,1,8531328
2017,12,100289306,1,1,8531779
2017,5,100290043,0,1,8531909
2017,12,100290549,0,1,8532029
2017,5,100290633,1,1,8532036
2017,5,100297136,1,1,8533171
2017,5,100297440,1,1,8533231
2017,5,100299387,8,1,8533449
2017,15,100299387,7,9,8533450
2017,5,100301395,12,10,8533885
2017,12,101515793,2,1,8723556
2017,5,101518170,1,11,8723899
2017,5,101518480,1,1,8723918
2017,5,101518929,9,1,8723971
2017,5,101520926,21,1,8724309
2017,5,101523045,1,9,8724582
2017,5,101525273,1,1,8724807
2017,11,101526327,1,11,8724923
2017,5,101526397,1,1,8724931
2017,12,101527277,0,1,8725020
2017,12,101527297,18,1,8725026
2017,12,101527514,1,1,8725046
2017,17,101528613,1,9,8725167
2017,17,101529055,1,1,8725230
2017,5,101529707,1,1,8725328
2017,12,101529707,1,1,8725327
2017,12,101529707,1,9,8725329
2017,5,101530227,1,1,8725428
2017,12,101530276,1,11,8725432
2017,5,101530300,1,1,8725437
2017,12,101530300,16,1,8725436
2017,12,101531626,1,2,8725661
2017,12,101539374,1,1,8726954
2017,17,101540624,1,9,8727225
2017,5,101540624,37,1,8727223
2017,5,100263660,1,11,8527176
2017,17,100264559,1,11,8527338
2017,12,100266320,1,7,8527660
2017,17,100286376,0,1,8531265
2017,5,100290332,5,1,8531968
2017,5,100290390,1,11,8531989
2017,5,100291420,4,1,8532167
2017,12,100291773,3,9,8532233
2017,5,100293855,1,1,8532615
2017,8,100294159,5,1,8532728
2017,13,100294159,2,1,8532729
2017,5,100294257,2,1,8532747
2017,12,100294257,1,1,8532749
2017,12,100295734,52,1,8532931
2017,12,100296212,1,1,8532996
2017,5,100296212,1,1,8532998
2017,5,100299259,3,1,8533418
2017,5,100303120,30,4,8534159
2017,17,101516426,0,1,8723624
2017,5,101516492,1,1,8723636
2017,12,101519146,3,1,8724016
2017,5,101519867,1,11,8724125
2017,12,101520406,6,1,8724206
2017,5,101520425,5,1,8724208
2017,5,101521325,1,11,8724372
2017,12,101521386,1,11,8724386
2017,5,101525748,6,1,8724871
2017,12,102285668,10,4,8850380
2017,16,100264142,1,11,8527263
2017,8,100265321,1,9,8527493
2017,15,100265341,1,9,8527508
2017,12,100265447,1,11,8527530
2017,12,100266424,2,1,8527664
2017,5,100268315,5,1,8528062
2017,12,100268448,0,1,8528085
2017,5,100269626,0,1,8528364
2017,2,100273368,1,1,8529061
2017,12,100273368,0,1,8529060
2017,12,100273760,0,1,8529138
2017,5,100275942,1,11,8529507
2017,5,100276559,0,1,8529593
2017,17,100277996,68,9,8529806
2017,12,100277996,205,9,8529804
2017,12,100278091,14,1,8529815
2017,5,100278647,1,11,8529927
2017,12,100278750,2,1,8529959
2017,2,100280514,2,1,8530325
2017,12,100280514,5,1,8530324
2017,2,100280514,1,9,8530323
2017,12,100282545,6,1,8530639
2017,5,100282836,6,1,8530691
2017,17,100282836,1,9,8530692
2017,16,100283905,2,9,8530852
2017,12,100284650,1,1,8530965
2017,12,100285856,1,9,8531198
2017,12,100286468,1,1,8531285
2017,17,100286715,4,1,8531332
2017,12,100287273,3,1,8531437
2017,12,100290009,21,1,8531905
2017,5,100293827,9,1,8532612
2017,5,100294290,3,1,8532755
2017,12,100294290,2,1,8532756
2017,12,100303051,1,3,8534136
2017,12,100303190,1,11,8534184
2017,17,100264715,3,9,8527359
2017,5,100265459,0,1,8527540
2017,5,100267141,0,1,8527805
2017,5,100267660,1,1,8527903
2017,5,100269571,0,1,8528349
2017,12,100271526,0,1,8528756
2017,17,100271590,0,9,8528765
2017,12,100271590,0,1,8528766
2017,5,100274317,14,1,8529244
2017,5,100275117,1,9,8529362
2017,12,100278211,1,1,8529846
2017,12,100278972,1,1,8530024
2017,5,100280619,1,1,8530335
2017,5,100282955,5,1,8530712
2017,5,100283277,2,1,8530764
2017,16,100288742,28,9,8531705
2017,5,100290017,0,1,8531906
2017,5,100290329,5,1,8531967
2017,17,100290366,1,1,8531982
2017,5,100290862,1,11,8532064
2017,12,100293796,1,9,8532598
2017,5,100293922,3,1,8532644
2017,5,100293966,2,1,8532674
2017,12,100293990,7,1,8532686
2017,5,100295888,1,11,8532956
2017,5,100297482,1,8,8533241
2017,5,100297557,0,1,8533262
2017,17,100300057,1,11,8533578
2017,5,100302107,4,1,8533989
2017,12,100302107,2,9,8533991
2017,17,100302399,1,9,8534034
2017,12,100302399,1,9,8534035
2017,5,100302926,3,1,8534114
2017,16,100302926,4,9,8534116
2017,12,100302926,1,1,8534115
2017,17,100303116,1,11,8534158
2017,5,100270878,1,1,8528642
2017,12,100273059,0,1,8529015
2017,5,100274681,3,1,8529307
2017,12,100275292,7,1,8529382
2017,12,100275292,1,9,8529383
2017,12,100275874,1,11,8529495
2017,5,100284313,5,1,8530913
2017,12,100284313,1,1,8530912
2017,5,100286594,1,3,8531308
2017,17,100286931,5,9,8531384
2017,5,100287035,1,1,8531405
2017,5,100290334,1,1,8531971
2017,12,100290625,3,9,8532035
2017,12,100291302,3,1,8532141
2017,5,100293822,1,1,8532610
2017,17,100293934,4,9,8532655
2017,12,100294015,2,1,8532694
2017,13,100294834,6,1,8532832
2017,5,100294834,22,1,8532833
2017,5,100295911,16,1,8532959
2017,12,100297147,1,9,8533174
2017,5,100297439,1,1,8533232
2017,5,100299440,10,1,8533459
2017,12,100299440,6,1,8533460
2017,12,100303160,1,1,8534176
2017,12,96785956,1,9,8024495
2017,5,96787235,0,1,8024818
2017,16,96787235,1,11,8024814
2017,5,96787308,1,11,8024844
2017,12,99315966,20,1,8387232
2017,12,99316305,0,1,8387306
2017,14,99316778,2,9,8387386
2017,17,99316778,2,9,8387385
2017,12,99317025,1,9,8387430
2017,12,99317114,80,1,8387443
2017,12,99317643,1,5,8387526
2017,5,100270876,1,1,8528640
2017,12,100270876,4,9,8528638
2017,17,100275502,11,9,8529423
2017,5,100278568,1,3,8529913
2017,12,100279205,1,11,8530103
2017,5,100279221,1,1,8530109
2017,5,100279296,1,11,8530145
2017,5,100283414,1,1,8530792
2017,12,96320779,4,1,7958815
2017,5,96320840,4,1,7958828
2017,17,99639701,20,1,8432405
2017,5,99639756,2,1,8432422
2017,5,100302982,9,1,8534124
2017,5,100303052,0,3,8534137
2017,12,100303148,0,1,8534168
2017,16,100303148,1,9,8534170
2017,5,99291687,1,11,8383375
2017,17,99291834,0,1,8383415
2017,8,99291947,5,9,8383478
2017,12,99291947,1,9,8383477
2017,17,99291947,1,9,8383476
2017,12,99291955,1,9,8383479
2017,12,99292105,1,9,8383497
2017,5,99292290,1,1,8383528
2017,5,99292335,1,1,8383532
2017,12,99292625,0,1,8383584
2017,5,99292844,0,1,8383597
2017,12,99292898,2,1,8383601
2017,12,99292940,4,1,8383607
2017,5,97188816,1,11,8085981
2017,16,97189005,0,1,8086055
2017,12,98603809,1,1,8295428
2017,5,98604102,16,1,8295450
2017,14,98604810,41,9,8295561
2017,16,98605860,1,9,8295751
2017,16,98605878,43,9,8295752
2017,5,98605917,32,1,8295756
2017,12,98606315,1,9,8295827
2017,15,98606811,11,9,8295927
2017,5,98608157,6,1,8296157
2017,4,98609482,0,1,8296335
2017,5,98609660,1,1,8296355
2017,17,98609660,4,9,8296356
2017,5,98611817,5,1,8296604
2017,5,98612582,1,1,8296704
2017,17,98612832,87,9,8296732
2017,5,96757388,1,1,8020052
2017,17,96759986,4,9,8020405
2017,5,96761463,1,11,8020577
2017,12,96764196,2,1,8020815
2017,4,96766250,1,9,8020989
2017,17,96772812,1,9,8021920
2017,12,96776785,1,1,8022516
2017,17,96784941,1,9,8024244
2017,5,96787208,0,1,8024808
2017,5,96787256,1,4,8024826
2017,5,96787316,1,11,8024848
2017,17,100267130,1,1,8527800
2017,12,100275424,1,9,8529407
2017,5,100279090,0,1,8530055
2017,12,100279658,1,9,8530188
2017,5,100276728,1,1,8529615
2017,15,100278932,1,9,8530011
2017,5,100267890,26,1,8527957
2017,12,100268733,1,1,8528136
2017,5,100268774,2,1,8528147
2017,12,100269611,1,1,8528356
2017,5,100271855,1,1,8528822
2017,12,100273286,1,9,8529048
2017,11,100273777,1,1,8529139
2017,5,100273777,8,1,8529143
2017,12,100273777,2,1,8529140
2017,5,100280037,15,1,8530233
2017,5,100280555,1,1,8530328
2017,17,100290369,1,1,8531984
2017,5,100290496,1,11,8532017
2017,12,100290784,1,11,8532050
2017,12,100291499,1,5,8532185
2017,17,100291625,91,9,8532214
2017,15,100293748,3,9,8532581
2017,5,100293748,12,1,8532579
2017,5,100293928,2,1,8532647
2017,5,100294212,50,1,8532740
2017,2,100294212,3,1,8532741
2017,12,100296600,2,9,8533068
2017,5,100300050,1,11,8533577
2017,12,100302396,0,1,8534033
2017,5,99311395,12,1,8386261
2017,12,99311882,1,11,8386371
2017,5,99311902,1,11,8386375
2017,5,99312254,7,1,8386445
2017,5,99312791,1,11,8386540
2017,12,99312902,1,11,8386564
2017,5,99313534,1,11,8386724
2017,12,99313862,1,1,8386798
2017,5,99314305,2,1,8386888
2017,12,99315105,4,1,8387042
2017,17,97179136,22,9,8084477
2017,5,97179136,2,1,8084478
2017,12,97188824,0,1,8085982
2017,5,100285565,0,3,8531123
2017,5,96760284,2,1,8020452
